id,uuid,ip_hash,sex,age,region,politica,datetime,score,zone
302,d4fb8a0a-95cc-4ae6-ab56-d14b960aca86,181fed62c9589f76ab794b10047720c5f049a598a8391f625444ebdbc32a5e9280ecf57753d2cfcc0e596f22a22ec4e0dda8cceecd72157e367c2d0575208d37,Masculino,22,Valle del Cauca,5,2019-12-05 07:56:23.067222-05,,Ciudad
303,96b6058d-f667-48e2-bc36-b0592d1e946a,64a716e1be804a62259449dffd360d3f4c3f39a5ec37194fba7675c2cdc1914aaa4b7b5448faeb8fff67b27d43835c27cb59c1865e3193b4b0d4fec988bf7c95,Femenino,22,Bogotá D.C.,3,2019-12-05 08:39:27.451128-05,,Ciudad
309,b8ef0ab3-726a-4f8b-a53c-3bce4e4748f3,d184e620a775378773e617a03957c6ee92d3d1824e61a9d9723adf9af0898e9e3aaa8784cf38a5b6262f8bf3f2519dedfed6bbbc445a4f4c48a46d6f6cd5afab,Femenino,19,Valle del Cauca,4,2019-12-05 10:07:18.819735-05,,Ciudad
310,4d3af205-86a2-46b0-a9bc-f12ad7648fcb,9700e3aa542199663040678d11f3be732e02e1dc0ee2722d39c25f187a1b8dfdc9b78013ece3ea27021d7dae4f1bf7e74fb6776ee045f29716dec5b38721b170,Masculino,56,Bogotá D.C.,5,2019-12-05 10:27:54.170887-05,,Ciudad
312,8416e548-506c-4122-9b4c-c3120e790071,7ae739507215bc4b68abb2df6411d2963620061be8c3ea4754272edf91d0d54830e9bed51e7719426cfa9015acaac2a463297876d610e8005ee24845a9052e12,Femenino,36,Bogotá D.C.,3,2019-12-05 10:45:22.4253-05,,Ciudad
252,321a73ff-f45b-4244-97ee-68c5748dee58,4f692f75d3ae25c94cb622ce1b1a4946a765d09ffd60bd4474ef636ec5111c69acaaa5b98e47c258697f927b6b8a09b5cb2789a67fc8b8c64c791d66372fa675,Femenino,60,Bogotá D.C.,5,2019-12-04 20:21:21.488232-05,,Ciudad
254,ea38147f-aacd-49e5-b118-9a9ff31cdfea,c7e4b152f33db8f6498ebf2d45396775c4cd42eb56f066ae5b750cb455811fabddaa7dc0ece6183c67bc557cfb1a2c1830dff479efaed219df371d756e850b4e,Masculino,30,Bogotá D.C.,5,2019-12-04 20:24:55.736071-05,,Ciudad
260,3ddee49c-613f-4843-b58e-51b7e9976a9d,f45fced98c945a8c4b1e98d2cacbe969c1b96853000f8f5072d34242a6a8989dae4f6c08efbb102f080c343b32c3874fe9f5339c2f23a58fe597a45f68b598a3,Masculino,51,Bogotá D.C.,5,2019-12-04 20:53:20.51355-05,,Ciudad
262,9fec4942-d594-4e4c-a05c-96399c550f1d,fa1e5097df6249d0404673f9f05191194c40326d9466ab13e6ae7ebd0b07b38683988bc13d1da283cfb02fbd87710010ade14db4ae9263ae8261a66e9416bce9,Femenino,42,Bogotá D.C.,4,2019-12-04 21:09:26.520227-05,,Ciudad
265,10f29051-6956-42c0-8065-1dfeba6bc2a4,c8e2e8fd8127ca877aa214ccfed3b5743fab5a7fb2985f1f5ed3c14d79556ee5fd01d04e994727f6a9ce1000c5d0bf7382140ea0a54ccd324ed70f406ec8b7a1,Masculino,25,Antioquia,5,2019-12-04 21:25:49.949068-05,,Ciudad
268,b2595a89-58c0-4217-a542-771359a38975,7edbdbe969645b0c3fae3b97a6ccc918dfca4416fce9d01fc4249914f473c14c6278ef99aa53e87c7f2596ce85a6c4be7ace0d8b10377e095795bb2f6a064089,Femenino,34,Bogotá D.C.,3,2019-12-04 21:40:40.906107-05,,Ciudad
270,33c97721-58fd-4b41-9a4c-f44d867efb27,1cfdd20a62f19252d880881bb343c2d1855c740a49a9a1deba2dbc564191e2a901a7aef836527b749a5ef39867802bfb18a65d424f62227e4a874de2033e49a2,Masculino,22,Antioquia,3,2019-12-04 21:42:30.890817-05,,Ciudad
275,bcec9384-4087-4da6-9dcc-5905d7296812,49330bbe5011f8c0a45c77c1213ad6f07d16ff3b39caacc3a63c31d599564a57394d43baf9818e97d231349ab3c4a09e46ef24d2cb5ba39ccded6155170b53dd,Masculino,43,Cundinamarca,5,2019-12-04 22:27:37.132794-05,,Ciudad
277,a651e2aa-179c-49d7-8114-8cb44f91e85f,ede98ab02c974b612bb619dbb749bec41836d7437f4628b11fc70d02831f2a84209765c6f53e0bd7d3adf3578830b2bff8381f051aca85b2bbe1948d45aba2b6,Femenino,26,Antioquia,5,2019-12-04 22:35:01.773856-05,,Ciudad
279,d6b01058-510e-451f-8f90-a14d8eb0710f,0dcf5e02a8db4e159873abca6cbc7af0f55bc994b0b6ff3e46bbdcc68ba67783d8f8b4b1b2a207474a113c46bc7a7cc63b7a12c9bb71bbcea4e48b871993897a,Masculino,24,Antioquia,3,2019-12-04 23:02:41.930029-05,,Ciudad
284,d4b9b4ce-c25a-44b5-87b6-74504bfbca18,f9894bb720aa694bf8c218d4f45873920465582b5e7386c93b74e3003611eee67b00b865cb12f93c9f982482057297e146d521b267a51a9cf6c8a5bb24cbd3bf,Femenino,19,Antioquia,5,2019-12-04 23:32:49.485284-05,,Ciudad
290,60550be3-aecb-41a8-83c5-53fa1351c11e,ce8f1d701b422d41fcd80cf47eb6e379da2aa7b4d46b283c03d7bf7e62451d22cb827f4afe3cf51908943f56fd090957a3d15f3bc25fc74f0fc8a5d0fd3fbfbc,Masculino,23,Bogotá D.C.,4,2019-12-05 00:38:45.258913-05,,Rural
299,8e1d296e-3d0b-4079-ac6f-bad6a97c3b8d,9d617cad9ec9d1affde7f7208ed3064a9a838a8bc191a9ec9b028c4e903d6204f92a9a351344c354d2d6bb92038522fdc587bc7817ff2fdb98a5c952cc118d3c,Femenino,55,Cundinamarca,5,2019-12-05 06:48:44.42103-05,,Ciudad
313,8a551c08-8738-4bcb-ab1b-66fcc0100fd5,051be02d2bacce688fd1d77cc5a65be8643fa5d7a36ace2aa7e2349510e939050db7df8e9a3202ffdc37ea2376297b4e9c38d9b32f30668dfcb22b9698365a02,Femenino,40,Bogotá D.C.,4,2019-12-05 10:47:18.650889-05,,Ciudad
314,4c7b81df-f683-41af-9a9f-12f5e385fa1a,628685bfb9beae1daf313fa91f96f685b72e587a4e16ac21372f8e5297478338b86a515c4ff015f4f8cf059bd2f943e7d287299a8a952ae739b5f376e4fbcc01,Femenino,31,Antioquia,5,2019-12-05 10:58:03.519214-05,,Ciudad
315,dbde9ad1-9877-4bec-af24-204586232421,2f358b276c4145f18ce817e39c9bdaf8bf42b6c8304fe3fae45663b55f2ae5600cd9c7bc54a3eb7b3c1c5e25673652a468b25ecbe30ea44cce9726b9a5f439f2,Femenino,25,Antioquia,2,2019-12-05 11:14:31.861624-05,,Ciudad
316,79c86cd3-3a85-4803-b01f-c09b8893d837,625a80c77ced183fa578a0cb01d398cb10d52864e461c6aa3ef2ca283b75bf802a4529ea9425bb0fd445bfe5faa23388df4f2dcb29d15be687566d95402ae757,Masculino,25,Bogotá D.C.,5,2019-12-05 11:16:24.338296-05,,Ciudad
317,0b8c8a2c-677f-4293-808c-bd61f6006e90,31776ad1629782bb35469ec06a7493a4b047f1e745c870552ca11046a80415374a9f83bc214e681dc5879857e83bc05fc34c41051c6f0ff6145d9be84608892f,Femenino,27,Bogotá D.C.,2,2019-12-05 11:29:39.524698-05,,Ciudad
318,94fdd818-4859-41e2-a095-acae287cf4af,87c8ccc991025b08fe0d31646f89c98ddc13e35776e09361fde7334a958661c7a9db9c0065ad028acaeed8b5c5637029448911f92dbcbaecb309070cdf9c7b95,Masculino,24,Bogotá D.C.,5,2019-12-05 11:35:11.965055-05,,Centro Urbano
319,ccd57872-0ab4-45f1-800a-e7a9f34d8f01,6b312e431b4ae1f68446a6d57dead42ebc84344c8f1dc6de214816c3b3aaece8a7b434d0d1ee3519cc0a97c8255f115631e217159d4006c692411b3e7cd4b3c8,Masculino,26,Antioquia,4,2019-12-05 11:52:37.240763-05,,Ciudad
320,93ae3cc3-86ab-48bb-8afe-130dfeff9d3a,7e56c7aca41d6ea883d9d51b360a63b140f2980a4913d8a6306568a94f2e7561cea81730d8dda98e13a1cfcf722c9c7ebf387ecc7da099f32fef5e4951787c0f,Femenino,58,Bogotá D.C.,2,2019-12-05 12:13:11.423223-05,,Ciudad
321,204f1c6a-afe7-4a9c-8963-0d72058668ba,47c1bf57be1e6c877ac4561a2d283349070a6bb070935048394c22bc3ca3e5ab2453e741bc66f8efa6ff55097fe1888988898c89b7cf391821ada1291411043f,Femenino,26,Antioquia,5,2019-12-05 12:20:02.775536-05,,Ciudad
322,5d7584c1-2f96-4321-824e-7e04776111a4,fb0f7b6ef29cf22cdcf12892570ef862b027c554980eb710d2d55f261584fa9102d1caabb508f66adc1bc7a4fcaa93cb880dedfa60eaf62bc0c4814cfdc841e1,Femenino,32,Bogotá D.C.,2,2019-12-05 12:30:38.425318-05,,Ciudad
323,d6ec0928-81d6-4d28-80dc-88c9bcaa3236,907d82492bc654dd983d5a9754eaceb1d7a9b67f22b063bd560a1b55a24ab3d553ab169fb641784dc96a24b97045dcc164ad0c0f74c153ecaa9be55db0f6a97b,Femenino,46,Valle del Cauca,8,2019-12-05 12:45:55.649791-05,,Ciudad
324,1f64aa31-da4c-44b9-888c-bfb93e0ca7ec,ba683e8e5b34a12c2dc3912bd7440423352be5ba6b5f52e6f2bac9ca6cd83f34c67faa87cf75b4cc7a425b528943e494240beb8bcffab659cf5401bea787f138,Masculino,43,Amazonas,6,2019-12-05 13:06:06.650387-05,,Ciudad
325,e16a60ce-f852-4995-9e53-3f570dee4f7f,62603896e1050020cd12509fd84a7f8f431e508e3f3c50869a337062b0b40ce915716058f97259dfa2e19f250fec8bdf2cc5285cd8b677a5355cf4fc90617a73,Masculino,42,Quindío,4,2019-12-05 13:57:04.519639-05,,Rural
326,470a06b1-0706-41ef-92e6-6b74ea3e4136,0ef6cb62f58f46b94ae6a8714172bee7c7796974d00953c4af52082d073fd5c3fe64b8a72de93def5c5738525af86b39f9366032e07273e8c3d4582c82c222d2,Femenino,33,Bogotá D.C.,5,2019-12-05 14:15:38.842643-05,,Ciudad
327,abeabd60-2504-4cc6-882e-316fef64e653,e28ad594a087e501b5865916938349101a1de5b13d1fed5131f34afe26e224039b9b62359a84e80740dbfc2ab848e7ae93504f32ab528b1f0abfd82988dfec0e,Femenino,25,Valle del Cauca,3,2019-12-05 14:42:22.882993-05,,Ciudad
328,f726d581-dcf6-427c-b4d4-a364afea22c0,b47cdcb6dda81a56409ad2c0898b722ba2ccd182c11591fa9a89673f19c16573a057eaa62c9d8b8662691cad759ae8620bf1dcf1c0da0427132c154b675dca86,Femenino,26,Bogotá D.C.,4,2019-12-05 15:47:55.868267-05,,Ciudad
329,ea60c064-38ef-43a9-880b-f5fa0fbc0535,aa0e3f8a01c54d21141f91c84cb2fe336f3fc32e9838b35ddce72421b2ea0647b780ae37b1b67c9d2c7cce616abb223678fab9820eb8e51c1a5a848fd54ca1b4,Femenino,58,Santander,3,2019-12-05 16:44:01.112814-05,,Ciudad
330,057912b0-71e2-4a62-8aca-345ad7e37034,32bad23d39dadb524e7802a205ef2d9fadbc2c7bad5827486c5bff6b3d1fa330fb33d2f928ec965779c4efcee9f707368b32e9a58c30750996bcefdc1061988f,Femenino,22,Norte de Santander,0,2019-12-05 16:44:09.619295-05,,Ciudad
331,4a7f0497-9a64-4649-8f8a-b78342c0ab89,3d85bfe41c8336c7e59cc497d9b724693ad614da49b82f83fdb5a62747160015975a472e9570995697046e44040044a4169d7054deaecf1c444111e994e3e4a2,Femenino,42,Norte de Santander,4,2019-12-05 16:45:21.481824-05,,Centro Urbano
336,d77cd6aa-ba34-49c9-9887-5e40719fdcc9,eff8feb736c79ecb51c2cd891884c45a2c9e58c4206b05af6b5587efecd08ea0438fbe102223c31c2ef8ba092b1e1ed8981fec8d0bebfaaf7c6b8b2eabceaa60,Femenino,28,Bogotá D.C.,1,2019-12-05 19:21:44.911912-05,,Ciudad
337,26c5ba53-2a15-4b96-8b85-41b66b155ad1,a22ae442295c820a481e164a0369ccb2a9c283a53ce9dff5f64e943bd6d2699e9c5a4ad110e0e332a286594fccf5654a41957c2c9b8e5cfdd39884243232726c,Masculino,25,Cundinamarca,4,2019-12-05 19:34:15.933655-05,,Centro Urbano
339,86f4c7cc-02d6-4d85-92b4-f430d85a9335,3d335fe8f521c876c6f0bfbfd3b489b8a624c7f5b43da4ae82feac6de5b664725005e5da70765bac8de7c2fc566ec3dd44fc2624921e89960905c2da8c9a8b72,Femenino,56,Antioquia,8,2019-12-05 19:41:24.880447-05,,Ciudad
343,ea827bbb-dbcc-41de-a82b-275af5c08fe3,ee103937f6a3b6f8d866977fca1945bfaf788eb5acc8ba026f091756d952d67d6e885f7f7d2c537f38f858355353a64e9b628e5d840087313fdbb65dd184f8eb,Masculino,47,Antioquia,5,2019-12-05 19:57:48.024734-05,,Ciudad
350,e475f6b9-5db7-42fd-b0bb-4e92d34cf0fc,8ef2861c3dba5334a46838f6d872b1e6b8fbfbfd243dd9cd9b3f3eebcfe72f0b5fa8eb3dde2d7b45b1cd295db88c6f0a9b28235bfc9e6b1feef0fa51c6287ec8,Femenino,55,Cundinamarca,4,2019-12-05 20:31:33.090586-05,,Rural
354,256055ba-e8e6-48f5-9f19-2bc145f7d173,2bc9a7e6c3350812b54f627f80e0ab6d6a3eb2d530a9647ff0273a82cfcb049d598d139c1e34ed6befcd75d20dc4df1953d62fbe7c51b2890e14baeeeff0ef62,Femenino,53,Antioquia,3,2019-12-05 20:58:40.582663-05,,Ciudad
356,951a5950-e725-4110-b356-8a8df3170f23,e86e216fd210c61e0bfe72a777871e24a8e493fd9b195d066899828fa933816902da0c9780b08a912d5db01082a0c53ad77f6fb3c33884513c9e8d3758d46047,Femenino,32,Bogotá D.C.,5,2019-12-05 21:15:05.957872-05,,Ciudad
357,979d51a9-fefa-4f7b-aad7-d9a00a1e07d9,a5a92ea0ca8c1ec83505a944cabba077c1b122802f0e5ea7272b7df732f089fa101063aa7eba0e9b2691d778e50e1e2f9772b611b474ed0e5accbe5e46577c50,Masculino,33,Bogotá D.C.,7,2019-12-05 21:15:16.968699-05,,Ciudad
358,04272e7e-4b6d-43a4-8493-4838b838bee2,242f8404c88e9a7cb038e4dc781a5ac6b1ec94045081901abc5a09f9fd9aed195fc53b15583f2ecdbe86af67e3a0e81c31bde1ed0b6941d181195f9e47eec1d8,Masculino,29,Antioquia,5,2019-12-05 21:20:47.396079-05,,Ciudad
360,67995b25-64ce-4daa-a5c9-eb03a318d3ef,9241f95c5782a9165b201fcc1a7261154cfbd8d26bca1dda7c604e8ca5360e63ae349d135b4039827b80f6507271c8c4b3a32f2371261e75df0853f5de7bc297,Femenino,24,Antioquia,2,2019-12-05 21:37:52.709607-05,,Ciudad
362,b840cb00-6014-4eb2-8a9c-0d7a61668b3a,fcf72651e2507b90e5248cf0b495b44910a6b15f08a26274b1e9a3462c42134d340ee17f04813d194b8a97036c2bd526b5e9db85df95830ae9f8076f65ac1607,Otro,50,Antioquia,5,2019-12-05 21:57:19.302083-05,,Ciudad
363,710fffdf-0719-4141-aab8-2ab31a986c8c,a47422efd4b2359d4b4d8897cbe198d354d23ca363eb1d54e141969a4f27ed0c3ae060f833cfe8a5c8ac37cac57f91f63109a8115b6303c5bb06126f1b5ad6ac,Masculino,36,Risaralda,2,2019-12-05 21:57:57.144529-05,,Ciudad
366,425ea69e-b62c-493c-93d0-350a342f5b81,ae6236a54e4a2f96b5e0158abe17c61d4f87da193320d928d10f80e6afa5ac5c2d6432dd434a757f462fc46d4ebfb14d7fc3fac13f8a50a69db6e4b1a99dc4a3,Femenino,58,Antioquia,5,2019-12-05 22:08:35.818381-05,,Ciudad
367,0b4567a3-a4b4-4a3b-884f-40d906c1bfb5,14745ff65ea4306b985d55ef17c7c347e9d64b91388338c716d8ecdcfb78c31d098551f43169040d78a5d8ac992748cec2fe9548351344a207ca2efd5e03d747,Femenino,57,Bogotá D.C.,5,2019-12-05 22:37:09.984341-05,,Ciudad
371,1222dc18-2b15-4464-b0bd-f2be97468989,f09d6d5a73308ff609c3db23511ceabfaa6b54572ad73c16a440d30687b979f71b9cb1806e02e9b0b123bd6825fb85bed31c3a0e52b392087e7b311311c977d1,Masculino,27,Bogotá D.C.,5,2019-12-05 23:21:38.496972-05,,Ciudad
374,88fc395f-54cf-41a5-80fa-327bb506eda8,7360d22c735433592dfe40f19ac3fac572108c13db81e1024e927dc4520f0653d1ac745194b009eeebb33f3632311feb15bbf68347cf042e1cccc9dfc081be60,Femenino,27,Bogotá D.C.,8,2019-12-05 23:31:46.590827-05,,Ciudad
376,ef353bd2-3fc8-44d4-8969-4cf36e2636a1,2b45a2fbb797b541f4e817ac1e988366dcfc109f227c01d85ca23122bf289b6873d5048450afec73204265135d8c402cf5f1d7eed307eabb67268da09ee7022c,Masculino,57,Atlántico,6,2019-12-05 23:54:04.599277-05,,Ciudad
377,4a65b7ab-df07-44fd-80e4-91a31060ea66,d51bf96e476f4a4cdfda75b0eb8e85931505cc7cfef002054105037059916618b6b967b39091bf8ea08662512a8f26efdb58fcc233b751121399c17e59b2671e,Masculino,35,Bogotá D.C.,3,2019-12-06 00:15:56.89938-05,,Ciudad
382,6e246d4b-1bb2-4102-8234-5aaa42823db2,614d6259c69e3b175d996c870ac3b4e66a2db2a8fcdacec800f981cdc84b7b80bc94b3d03a290cdcd04b07dcf0f56b486ae897358dd95d8590713ce2da03aa12,Femenino,54,Bogotá D.C.,0,2019-12-06 05:45:43.398181-05,,Ciudad
383,a9a3f59c-4c3e-401e-ae6d-6edfed6941d2,31d905fed26e8478b90ffa1826a05de85d016145c5e711d7f4fbf241e0331aeca780c7fca04dd2dfbc32ab1175ed0e3af7dc9e6ef1988a9d94a62a482754647e,Masculino,28,Bogotá D.C.,4,2019-12-06 06:07:40.211449-05,,Ciudad
385,30ca6c4b-8fe3-4192-bac9-affba9fa1bd5,82bfeefa1664c5b8a10fcb64f947a19a1fc1bf5ce6447c2c17de1e5bc3e8babec0c1a6c7275b94cb5a6ed3ffc010f2865ec85fb0d48cb8c24599a68ba5cf2a45,Femenino,56,Cundinamarca,7,2019-12-06 06:15:52.324688-05,,Rural
386,e4d9fb50-f72f-415b-a97b-a39f6c4f73b1,4cca11f2437478a642bea1ba6fde4ac95da781c60e3dcf26e2d0ea5a69e1d3e877c502facdc4b3f1fd3af73c1ba19d1ed13c910de3124fbc19ea456cafc6daa5,Masculino,36,Bogotá D.C.,2,2019-12-06 06:19:59.402685-05,,Ciudad
388,737d9fbb-b4a7-4fc7-81df-0253a0f152e8,31118ecbf765bcf08fe2064881635c8f77fc2e318c04689d1f2b5460e09b8cb4c9eeb53a89b9120d02f316fc29d532ecb0b330ca0dd510602997aa4c150f6c51,Masculino,42,Bogotá D.C.,5,2019-12-06 06:37:07.488721-05,,Centro Urbano
391,4decdad6-b195-4798-b125-e1649e550a9a,49b86ca184b2a16d9bdb6d275f586de5f7416e1c1fddb6a17c38ba1ddffd16a3b34d22eee7872a77b5e77ef6e06e38d183026bc6c2eebab32b0011529bd6258b,Femenino,58,Bogotá D.C.,5,2019-12-06 06:57:17.000125-05,,Centro Urbano
394,bf0bf880-3431-49c0-b9ea-fe598e4753c5,9aae31e65b2f410f31b9f4264d1c8f172fe7f6335b07cd87c8fe5d21886063e2892e8b25d18c601a70ebd41c0cbddd3f23856b78be43c5b39eba71bfc60cfdcf,Femenino,70,Bogotá D.C.,3,2019-12-06 07:14:35.467129-05,,Centro Urbano
332,ed221880-abc7-402d-a637-4c68420c0684,452e6ad221957d30c5aa13f7f8250ad5ff0c00345aebec54630bd21da551b2cd6e72160a77f10ba35ccf948a73ae85cfc63ea6349c4de473bb11bb9366c7845b,Masculino,28,Bogotá D.C.,5,2019-12-05 16:48:01.138028-05,,Ciudad
334,c005f9ca-24db-4b54-93a7-ba0309fa2f92,82338d06a1cc7292fc5e0b604c640462577cf5e46b15ea6ea87de25e146cf4e82fe0846e7f3eff731c3ca554e66cd41513f873328cc40c80d703bdecdff24e89,Femenino,33,Bogotá D.C.,5,2019-12-05 19:16:43.405487-05,,Ciudad
338,e704937b-56f8-4636-aa07-e0e97571b683,b299947adf0087e0e591f62c71528119b1636b8074afd07823539cb6cba47865b8ff3ee911f1fc40521666b00d297a786445a12525083b4cda6182356c07df6c,Femenino,31,Bogotá D.C.,1,2019-12-05 19:34:34.390248-05,,Ciudad
340,320cd1ef-56be-42e0-abf8-94eccee26823,15866fef0acd2d3b2a840815e74b8cbf7f6a801a6ed01ef726ab8d1fe0f7d1b07151b6b97eea4e0068e8ac42cd90f960f09e3c2664a50fdeb9ac444f37619ed5,Masculino,30,Antioquia,5,2019-12-05 19:45:12.953489-05,,Ciudad
341,3b2c2ac0-3a93-4c8e-87a6-9e047709997a,c76968008063d6889255273e160898498dff48c3c9b55456863fced255078a1be84741361656baf0df0fded755bf6204acc981600bb3b449794c5ebf35457f1b,Masculino,32,Cundinamarca,3,2019-12-05 19:46:11.440179-05,,Ciudad
342,ba0231cb-15fc-4c75-a917-9412792ac0e7,fa6dbe1e800e56f2b5814473c1da4c2a5959fd863a7451d0c5e54465e32b8062cd0560233ad8509267f2ef138c3c3b54e562a06828b57f0041ca773f5f8a3dd1,Masculino,21,Bogotá D.C.,3,2019-12-05 19:55:32.238375-05,,Ciudad
344,45b23cc0-2628-4234-8a4c-d9d9b48f3b05,6927c7576359f4a13ed0899bd693496dabe9807ee1aaf989dd0006a6ab7e47c8c5cff641f039794507947488602d0eea9da21e228975706012f562f54736ba52,Femenino,34,Cundinamarca,4,2019-12-05 19:58:07.486865-05,,Ciudad
348,4cde0b5c-ecc4-4488-bb65-0a04da35fadc,d462c098fbfd4e24d082f4411067abfe146a62fba94a87bfa495dc436a8e81dfc24ace12a000e5de3ded2b384929ddf5b3e5daa958bd32e2e77c3050d0e64646,Masculino,49,Magdalena,1,2019-12-05 20:14:31.581909-05,,Ciudad
349,373424ec-420a-4dc6-a100-cef2883b9f61,e7afa967f725b1716fc164fc55c4c0b5465fad5b6c9bcd5878119ad3c5fadb3d2dba8d055806863de1d4cc8caefa1957e39fa7e34159a664f856784df9e5fcfa,Masculino,59,Bogotá D.C.,5,2019-12-05 20:24:11.197949-05,,Ciudad
351,e2306a94-c617-479e-b012-334a002b37a9,4d883afa4a04b3876f626b2b137e07b90c5816d9e03b30c7879d22455092b3c2d87cc8c7b3ab6def58720c591626621d06f598dc714c13836d55fbc2474ce8d3,Masculino,59,Bogotá D.C.,5,2019-12-05 20:33:51.202881-05,,Ciudad
352,209a7a6e-6df7-4f22-95a2-59848933ac02,baf9689f8f8bfc454ff04d59a59c475999accd0324124c3336917736b26200074de02278d320de0c72ae310326785c95de26c8fe3011fea834dfdb6b55dff867,Femenino,43,Bogotá D.C.,5,2019-12-05 20:35:13.034466-05,,Ciudad
355,e355d7b2-f8b8-4455-be86-38bc0608c79f,5a50eeae5ca80dd28d032b5d86e3c2cb3543050a54b8992e555ac0930f6dea839afd0a356784a911c170c1ecc6ca6f6962feee039c1e370041175eca88393466,Masculino,33,Antioquia,5,2019-12-05 21:08:25.78681-05,,Ciudad
359,7150ffba-fc8f-41e4-a9b1-9652893eacc1,5bd2738483e7449750337777ed838084f8cf63609aa6d54024ae7436960dead2b23fc3c6a2128bbc2e20b60be9fecc628394cc6eb5c6edbf4b0f14d726317002,Femenino,58,Bogotá D.C.,5,2019-12-05 21:30:27.960088-05,,Ciudad
361,3e24d3eb-3e73-4d5e-a886-fa3087ff3fa6,ddb45051f8f8ab9280ddfc121ec442f84c0fb182e4c2e842cd359e3589e14215d4f6e23888715a15266c016853bf2518545c4da6a57937582835e9375d66cc52,Masculino,19,Santander,5,2019-12-05 21:52:38.601844-05,,Ciudad
364,febca3a8-7367-4a35-99a0-42b3088e8fea,9844c0397439bf9a0a8dca29e058b285a57817fd5a21b32d273cef8de661de95fc72e0ffb4d40c021b8744ddbf394760ca1fde1e2ca4fd61ac8e0cc32f1a2881,Femenino,23,Valle del Cauca,5,2019-12-05 21:59:05.521207-05,,Ciudad
365,d304e8d3-183c-45fc-9183-5427d51065e1,483d8fa56f6587da9ac7d2e5462fe0425323244575ff696db58d372ef2317d13dae136b3f42a32b54fdaf8a9231b001533886d0e776cb5033d1da30233a03a96,Femenino,25,Bogotá D.C.,2,2019-12-05 22:05:05.385167-05,,Ciudad
372,5c0fa986-1ad0-4214-b8a8-b94b92d2b3a5,6a29828437452096acc74ebaf0e3d0386c9cb539ed9e1eb3bc8bf89b2fb580f3f832ad8a4207fd2e17d2084b1fcd3f182072033c50aec58618a2de09936277ce,Masculino,32,Bogotá D.C.,5,2019-12-05 23:27:50.47406-05,,Ciudad
384,67bcaf48-4dab-49ae-84e2-6c279915edf4,e79b662c497d37480ba8f18270d44dc9ce33634299775676bc94b53a703aa725bc37b9a7ba730cb5f00ab72737e2b1c9189c4747e6f6401a8613714735b471fa,Masculino,49,Bogotá D.C.,5,2019-12-06 06:13:31.610356-05,,Ciudad
387,f6bfcfdc-a7ef-4c4d-9111-7c813dedf9b3,a8e8af6b7cddc3800b6b172945ddb102e9209d2e6237eca70c2047a1af15c4ae497a5625d53d696c1902c3adcd369537e406ad598afec863d3a8315f7eec467e,Femenino,30,Bogotá D.C.,2,2019-12-06 06:35:19.262832-05,,Centro Urbano
392,f4807a3a-acbd-4767-b816-72e19776b500,f2975ad481f0e8c16d8d348c397cdc3f198b1b2354892602f7cd9b016241762e7269e85db0953def801b83d679593aea14817ffa8baf66dc4eac834d29b953e8,Masculino,62,Atlántico,10,2019-12-06 07:02:05.597257-05,,Ciudad
393,048bf6b7-a9c0-4d79-ab27-64e8da07af24,6af12934c8973ad06d829c7b1572b4693895bc904ea1738d979c67728fa8eead9be5078a8bc259312b5713b962f4ff4fbda34ddc31a0b1800a2f82a6b143faeb,Masculino,18,Antioquia,4,2019-12-06 07:10:47.656302-05,,Ciudad
333,b51632b9-3df1-41dc-a388-575107b0e73b,fdd179a7bcfd8be30de38ad66cc4b6b1b848536b44aa3670c96abff4f67268612e773d163135f41bc6e0b9072ae2ce043c225d672e03c44b111bc49b8277a764,Masculino,22,Bogotá D.C.,4,2019-12-05 19:15:59.516556-05,,Ciudad
335,3c38bd16-31e8-4009-853a-662b96331518,c295096705374179baccc664fb15bc545468fb62945798bc58283582fe3b443277722819d88a006c39c645909f20fb2db0898cafd8e6428be4a66c09223a55a7,Masculino,20,Santander,2,2019-12-05 19:19:32.222902-05,,Ciudad
345,7dd56aeb-753f-4c23-aff7-c93f0da090f3,8ef2861c3dba5334a46838f6d872b1e6b8fbfbfd243dd9cd9b3f3eebcfe72f0b5fa8eb3dde2d7b45b1cd295db88c6f0a9b28235bfc9e6b1feef0fa51c6287ec8,Masculino,35,Cundinamarca,3,2019-12-05 19:59:14.952453-05,,Rural
346,b04be425-a7e8-4fb2-b233-de8f0af9ceff,eedcaa6ca6a88763645b7549c3c5ec64c440729e1a2039a392a9fbf0f5d2408c1ae4883ef4302a589a9c71062857c32a5df12f7c853f4663f9340b30c6aca84f,Femenino,70,Bogotá D.C.,3,2019-12-05 20:06:16.981792-05,,Ciudad
347,7d96866c-5359-4ba7-81a1-263293a1d111,c73ae33ef3cd029841509df2ab8be7b907ad69ff18196a09d0b7e9c11c894f4a211639a8e81c0ff377b46b82eba94fd1706a283c741142a0cf70e26d751e5d8f,Masculino,60,Bogotá D.C.,6,2019-12-05 20:13:52.376009-05,,Ciudad
353,e841f97f-ec51-4d43-ae87-8eb1c55e505e,99347a401b7bf941060b58547983c4d68daad87279954dd8db495b4dcba93f04121ced596ac8bd81c18414ed59203bd7dd9ac0e36c4760c0e134db5e8c081a74,Masculino,30,Bogotá D.C.,5,2019-12-05 20:51:42.564206-05,,Ciudad
